0,0,0,0,0,0,0,0,0
0,53.62233353,52.57091522,52.57091522,50.50930786,44.80049896,41.51808167,35.1689415,31.47062683
0,117.6938629,115.3861542,113.1236572,108.687439,97.57497406,83.73661041,75.23599243,62.35614777
0,138.7740326,136.0529785,134.732605,126.7481308,118.3658752,106.7239761,98.20803833,80.86317444
0,170.7794647,167.4309082,162.4898224,151.7810669,141.644989,128.5514984,118.4405823,94.92828369
0,179.2547607,175.6696472,175.6696625,170.4172821,162.2822876,148.3999939,141.0280151,115.4351578
0,184.8710175,181.173645,181.1736145,177.5501099,169.0746002,159.6789246,151.4904633,123.9989166
0,197.6283875,193.6758118,193.6757965,189.8022614,180.7419128,173.8399963,161.9443207,132.5557098
0,213.3985138,211.2645264,210.8699951,208,204.922821,196.1000061,183.6103058,150.289917
